brand,model,year,mileage_km,price_rub,city,fuel_type,transmission,body_type,color,engine_volume_l,owners_count
Lada,Largus,2012,312589,100000,Екатеринбург,Гибрид,Вариатор,Седан,Серый,1.7,1
Mercedes-Benz,GLC,2011,314730,100000,Москва,Дизель,Робот,Внедорожник,Зеленый,2.5,4
Mazda,CX-3,2014,195420,100000,Волгоград,Гибрид,Автомат,Хэтчбек,Красный,2.8,4
Hyundai,Santa Fe,2016,158498,100000,Москва,Гибрид,Вариатор,Внедорожник,Белый,3.2,4
Nissan,Qashqai,2013,155299,100000,Уфа,Электро,Механика,Универсал,Белый,2.4,3
Hyundai,Elantra,2012,189747,100000,Новосибирск,Бензин,Автомат,Седан,Синий,1.3,4
Audi,Q5,2010,303017,100000,Москва,Гибрид,Робот,Седан,Синий,3.1,3
Kia,Rio,2012,275679,100000,Самара,Электро,Механика,Внедорожник,Красный,1.9,4
Toyota,Camry,2013,181365,100000,Казань,Дизель,Робот,Кроссовер,Серебристый,2.7,2
Lada,Granta,2012,176375,100000,Омск,Электро,Вариатор,Седан,Серебристый,2.7,4
Mazda,CX-5,2011,301886,100000,Омск,Электро,Механика,Хэтчбек,Белый,2.0,3
Volkswagen,Jetta,2010,177255,100000,Санкт-Петербург,Бензин,Автомат,Универсал,Синий,3.1,3
Volkswagen,Golf,2013,289280,100000,Екатеринбург,Дизель,Робот,Хэтчбек,Серебристый,3.3,4
Hyundai,Solaris,2012,325365,100000,Самара,Гибрид,Вариатор,Универсал,Зеленый,2.6,2
Kia,Sportage,2014,131902,100000,Казань,Бензин,Автомат,Универсал,Серебристый,2.3,1
Kia,Sportage,2010,223531,100000,Уфа,Электро,Механика,Седан,Серебристый,3.1,3
Kia,Rio,2010,304301,100000,Новосибирск,Бензин,Робот,Кроссовер,Черный,2.0,1
Hyundai,Santa Fe,2012,144692,100000,Волгоград,Дизель,Механика,Универсал,Черный,2.6,2
Audi,A4,2012,153220,100000,Москва,Бензин,Механика,Универсал,Серый,1.3,4
Volkswagen,Tiguan,2011,127199,100000,Воронеж,Электро,Робот,Хэтчбек,Синий,3.1,4
Audi,A3,2010,298863,100000,Санкт-Петербург,Гибрид,Робот,Кроссовер,Белый,2.7,2
Mazda,6,2010,184274,100000,Воронеж,Бензин,Вариатор,Внедорожник,Белый,1.6,3
Mazda,3,2012,314244,100000,Новосибирск,Бензин,Механика,Универсал,Белый,3.0,4
Toyota,Highlander,2013,283248,100000,Нижний Новгород,Электро,Механика,Седан,Зеленый,3.3,3
Mazda,CX-9,2011,286435,100000,Новосибирск,Дизель,Вариатор,Кроссовер,Белый,2.1,4
Nissan,Juke,2013,240366,100000,Уфа,Электро,Робот,Внедорожник,Белый,2.7,1
Hyundai,Elantra,2012,297644,100000,Казань,Бензин,Робот,Внедорожник,Синий,1.6,1
Toyota,Camry,2012,184220,100000,Екатеринбург,Бензин,Вариатор,Внедорожник,Серый,2.6,3
Toyota,RAV4,2010,329236,100000,Новосибирск,Дизель,Автомат,Седан,Серебристый,3.1,1
Audi,A4,2012,219987,100000,Волгоград,Дизель,Автомат,Хэтчбек,Синий,2.0,1
Mazda,CX-3,2013,282886,100000,Уфа,Гибрид,Механика,Кроссовер,Черный,2.9,1
Kia,Rio,2015,253429,100000,Новосибирск,Гибрид,Вариатор,Кроссовер,Синий,1.9,4
Lada,Largus,2012,237828,100000,Москва,Гибрид,Вариатор,Внедорожник,Черный,2.7,2
Mazda,6,2012,196079,100000,Москва,Бензин,Автомат,Универсал,Синий,3.0,4
Lada,4x4,2014,295735,100000,Санкт-Петербург,Дизель,Вариатор,Хэтчбек,Серебристый,2.3,4
BMW,5 Series,2013,140017,100000,Екатеринбург,Бензин,Робот,Кроссовер,Зеленый,2.3,4
Toyota,RAV4,2013,266514,100000,Казань,Бензин,Автомат,Универсал,Черный,3.4,2
Audi,A4,2010,344848,100000,Нижний Новгород,Бензин,Вариатор,Кроссовер,Серебристый,1.2,2
Audi,A3,2013,133304,100000,Самара,Электро,Автомат,Седан,Зеленый,2.1,1
Mazda,6,2012,268539,100000,Челябинск,Электро,Робот,Седан,Красный,1.2,4
Mazda,CX-3,2011,301471,100000,Волгоград,Дизель,Вариатор,Седан,Красный,1.6,3
Lada,4x4,2012,259936,100000,Самара,Гибрид,Автомат,Седан,Красный,1.9,1
Hyundai,Solaris,2013,168888,100000,Санкт-Петербург,Гибрид,Автомат,Универсал,Серый,1.2,1
Lada,4x4,2010,309883,100000,Волгоград,Гибрид,Механика,Универсал,Белый,3.3,3
Nissan,X-Trail,2011,344689,100000,Екатеринбург,Дизель,Механика,Кроссовер,Белый,1.3,2
Nissan,Qashqai,2010,223530,100000,Новосибирск,Дизель,Робот,Универсал,Серебристый,2.9,4
Hyundai,Elantra,2011,277900,100000,Москва,Электро,Вариатор,Хэтчбек,Черный,1.5,4
Nissan,Murano,2012,222657,100000,Красноярск,Дизель,Робот,Универсал,Серебристый,1.6,4
Kia,Sorento,2015,214875,100000,Пермь,Электро,Вариатор,Универсал,Серебристый,1.4,3
Lada,Largus,2014,265661,100000,Ростов-на-Дону,Бензин,Механика,Седан,Белый,2.4,3
Mazda,3,2011,199376,100000,Уфа,Бензин,Автомат,Кроссовер,Красный,2.0,4
Audi,A6,2010,334907,100000,Омск,Бензин,Робот,Хэтчбек,Зеленый,1.4,2
Mazda,CX-5,2015,210852,100000,Красноярск,Бензин,Автомат,Внедорожник,Серебристый,2.0,4
Lada,4x4,2011,239443,100000,Воронеж,Гибрид,Механика,Внедорожник,Серебристый,1.8,4
Mazda,CX-3,2010,254483,100000,Москва,Гибрид,Автомат,Хэтчбек,Синий,2.8,3
Kia,Optima,2011,176058,100000,Уфа,Дизель,Робот,Универсал,Синий,3.1,3
Mercedes-Benz,S-Class,2011,249535,100000,Казань,Бензин,Вариатор,Седан,Белый,3.3,4
Volkswagen,Passat,2012,315937,100000,Казань,Гибрид,Робот,Внедорожник,Белый,2.4,2
Audi,A6,2012,242857,100000,Ростов-на-Дону,Электро,Робот,Универсал,Зеленый,3.4,1
Audi,A6,2014,253579,100000,Уфа,Электро,Автомат,Хэтчбек,Черный,1.6,4
Mercedes-Benz,S-Class,2010,322442,100000,Челябинск,Бензин,Автомат,Седан,Красный,1.7,3
Kia,Sorento,2015,216701,100000,Новосибирск,Электро,Автомат,Хэтчбек,Зеленый,2.2,4
Volkswagen,Polo,2012,290179,100000,Волгоград,Электро,Вариатор,Хэтчбек,Серый,2.8,4
Hyundai,Creta,2012,304915,100000,Пермь,Дизель,Вариатор,Универсал,Красный,1.3,1
Toyota,Highlander,2011,254971,100000,Санкт-Петербург,Электро,Робот,Универсал,Серый,2.5,1
BMW,X3,2012,279381,100000,Москва,Бензин,Вариатор,Универсал,Серый,2.6,4
Lada,Kalina,2010,147307,100000,Москва,Дизель,Вариатор,Внедорожник,Синий,2.1,4
Audi,A3,2010,262173,100000,Пермь,Электро,Автомат,Универсал,Синий,2.3,1
Kia,Rio,2011,216139,100000,Челябинск,Бензин,Автомат,Кроссовер,Черный,2.3,2
Hyundai,Santa Fe,2011,190058,100000,Казань,Электро,Робот,Хэтчбек,Красный,1.3,3
Mazda,CX-5,2010,328866,100000,Пермь,Гибрид,Вариатор,Внедорожник,Зеленый,2.5,1
Nissan,Almera,2015,156122,100000,Москва,Бензин,Механика,Внедорожник,Красный,3.3,4
Hyundai,Elantra,2011,276808,100000,Омск,Гибрид,Механика,Седан,Красный,1.3,4
Kia,Optima,2010,341570,100000,Ростов-на-Дону,Дизель,Вариатор,Внедорожник,Синий,1.7,4
Mazda,CX-3,2013,302795,100000,Самара,Бензин,Автомат,Внедорожник,Зеленый,2.1,1
Kia,Optima,2014,169404,100000,Новосибирск,Электро,Механика,Универсал,Серый,1.7,4
Nissan,Murano,2012,271357,100000,Уфа,Электро,Вариатор,Внедорожник,Черный,3.2,3
Kia,Sorento,2012,189950,100000,Нижний Новгород,Электро,Робот,Седан,Белый,3.5,2
Hyundai,Creta,2012,204782,100000,Новосибирск,Гибрид,Вариатор,Хэтчбек,Белый,2.6,3
Mercedes-Benz,GLC,2012,251421,100000,Челябинск,Дизель,Робот,Универсал,Белый,2.7,1
Mercedes-Benz,GLE,2012,320254,100000,Казань,Электро,Механика,Хэтчбек,Белый,3.0,4
Audi,A3,2011,162292,100000,Ростов-на-Дону,Электро,Вариатор,Внедорожник,Черный,2.2,4
Mercedes-Benz,GLE,2011,342246,100000,Красноярск,Бензин,Вариатор,Седан,Черный,1.7,2
Lada,Kalina,2014,177228,100000,Ростов-на-Дону,Бензин,Автомат,Хэтчбек,Серый,2.5,4
Mazda,CX-9,2011,222942,100000,Уфа,Дизель,Механика,Универсал,Красный,3.4,1
Mercedes-Benz,C-Class,2010,256411,100000,Казань,Электро,Робот,Хэтчбек,Красный,3.1,3
Mazda,CX-5,2014,171560,100000,Самара,Бензин,Вариатор,Хэтчбек,Синий,1.3,2
Lada,Largus,2012,255804,100000,Омск,Бензин,Автомат,Хэтчбек,Синий,2.7,1
Lada,Kalina,2013,187395,100000,Санкт-Петербург,Гибрид,Механика,Внедорожник,Синий,1.2,3
Toyota,Highlander,2010,324397,100000,Пермь,Бензин,Механика,Седан,Серый,2.0,2
Nissan,Qashqai,2013,248547,100000,Красноярск,Электро,Автомат,Хэтчбек,Серый,1.8,1
Hyundai,Tucson,2013,137725,100000,Москва,Электро,Механика,Универсал,Серебристый,3.0,2
Lada,Kalina,2010,303004,100000,Нижний Новгород,Электро,Автомат,Универсал,Красный,3.1,1
Kia,Sportage,2012,259205,100000,Уфа,Бензин,Вариатор,Универсал,Красный,2.5,3
Mercedes-Benz,C-Class,2012,229802,100000,Челябинск,Гибрид,Механика,Хэтчбек,Черный,3.0,3
Mercedes-Benz,GLC,2012,200256,100000,Челябинск,Гибрид,Механика,Седан,Зеленый,2.5,3
Kia,Rio,2010,134099,100000,Уфа,Гибрид,Вариатор,Внедорожник,Белый,2.6,3
Kia,Sportage,2014,111713,100000,Воронеж,Дизель,Механика,Универсал,Серый,2.6,4
Nissan,X-Trail,2015,190039,100000,Новосибирск,Дизель,Механика,Кроссовер,Белый,2.0,2
BMW,X5,2013,265211,100000,Пермь,Дизель,Механика,Хэтчбек,Белый,1.2,3
BMW,5 Series,2012,327140,100000,Санкт-Петербург,Бензин,Робот,Внедорожник,Белый,2.2,3
Audi,A3,2010,319090,100000,Самара,Гибрид,Робот,Седан,Серый,2.8,4
Audi,A6,2012,315098,100000,Санкт-Петербург,Электро,Робот,Седан,Зеленый,2.6,2
Nissan,Murano,2011,247906,100000,Нижний Новгород,Бензин,Автомат,Хэтчбек,Белый,2.0,1
Kia,Cerato,2013,236760,100000,Новосибирск,Бензин,Автомат,Кроссовер,Черный,1.9,4
BMW,X3,2014,184020,100000,Екатеринбург,Бензин,Вариатор,Внедорожник,Синий,2.0,4
Hyundai,Creta,2010,236731,100000,Санкт-Петербург,Бензин,Вариатор,Седан,Зеленый,2.4,2
Hyundai,Solaris,2011,165870,100000,Красноярск,Дизель,Вариатор,Хэтчбек,Зеленый,1.7,1
BMW,5 Series,2012,176625,100000,Ростов-на-Дону,Бензин,Вариатор,Внедорожник,Серый,3.0,4
BMW,3 Series,2011,227796,100000,Нижний Новгород,Электро,Вариатор,Кроссовер,Черный,3.3,2
BMW,3 Series,2012,155778,100000,Уфа,Дизель,Вариатор,Кроссовер,Серый,2.5,4
Hyundai,Creta,2013,229399,100000,Новосибирск,Бензин,Робот,Универсал,Черный,1.5,4
Volkswagen,Tiguan,2014,163448,100000,Казань,Электро,Робот,Седан,Серый,2.3,2
Nissan,Juke,2014,238447,100000,Челябинск,Электро,Автомат,Хэтчбек,Красный,2.9,4
Volkswagen,Tiguan,2012,228980,100000,Нижний Новгород,Дизель,Автомат,Универсал,Красный,1.6,4
Toyota,RAV4,2010,297033,100000,Санкт-Петербург,Гибрид,Механика,Универсал,Зеленый,1.5,2
